TransactionID,Date,ProductID,ChannelID,Region,UnitsSold,SellPrice,Discount,TradeSpend,CustomerID,GrossSales,NetSales,COGS,Profit
1878850,7/7/2021,2,3,Latin America,105,75.59,0.158,2442.57,1492,7936.95,6682.9119,4290.57,-50.2281
9596398,7/2/2021,2,3,North America,40,33.32,0.163,1868.72,4475,1332.8,1115.5536,720.49,-1473.6564
7414453,10/16/2023,1,4,APAC,73,73.12,0.201,1502.55,3330,5337.76,4264.87024,2885.49,-123.16976
4617399,6/15/2021,6,3,Africa,42,60.59,0.172,1960.17,1571,2544.78,2107.07784,1375.66,-1228.75216
9595434,9/6/2023,,3,North America,13,175.86,0.163,1376.94,3639,2286.18,1913.53266,1235.87,-699.27734
9020940,11/4/2023,1,3,Middle East,196,119.56,0.203,2817.93,2576,23433.76,18676.70672,12667.85,3190.92672
4182182,12/17/2021,6,1,Middle East,143,92.33,0.096,2063.65,3615,13203.19,11935.68376,7137.4,2734.63376
9018212,6/28/2022,6,2,Europe,95,55.42,0.041,2451.39,2332,5264.9,5049.0391,2846.11,-248.4609
4610157,4/14/2021,5,3,Latin America,63,71.26,0.192,1971.21,2564,4489.38,3627.41904,2426.88,-770.67096
3366932,11/4/2023,7,3,North America,120,169.87,0.193,2854.55,2950,20384.4,16450.2108,11019.43,2576.2308
3563783,1/20/2022,5,2,China,148,84.86,0.238,612.65,2232,12559.28,9570.17136,6789.31,2168.21136
2800478,7/2/2021,3,4,North America,46,129.43,0.151,1921.18,4488,5953.78,5054.75922,3218.5,-84.92078
3961375,8/14/2022,5,4,APAC,49,23.51,0.004,2273.57,2421,1151.99,1147.38204,622.74,-1748.92796
5163851,7/11/2023,1,2,Latin America,152,7.25,0.042,1630.33,1709,1102,1055.716,595.72,-1170.334
1023730,3/19/2022,5,1,North America,108,59.12,0.103,649.66,4599,6384.96,5727.30912,3451.59,1626.05912
2462856,12/7/2022,3,2,APAC,61,88.35,0.043,1820.37,3105,5389.35,5157.60795,2913.38,423.85795
4101310,12/29/2021,4,1,China,18,184.56,0.093,2762.76,2645,3322.08,3013.12656,1795.85,-1545.48344
9333394,3/14/2022,7,3,India,11,110.16,0.21,1776.77,4762,1211.76,957.2904,655.05,-1474.5296
7233123,1/20/2023,,1,North America,170,93.54,0.041,2674.28,1371,15901.8,15249.8262,8596.22,3979.3262
9630924,5/29/2022,5,1,Africa,127,153.15,0.156,1898.64,3985,19450.05,16415.8422,10514.33,4002.8722
7312828,7/19/2022,3,2,APAC,171,96.78,0.216,1287.31,3756,16549.38,12974.71392,8946.29,2741.11392
4554975,3/28/2023,4,1,North America,186,195.09,0.131,2592.36,2949,36286.74,31533.17706,19615.94,9324.87706
5415558,2/12/2022,1,4,India,51,196.07,0.115,2205.39,3735,9999.57,8849.61945,5405.58,1238.64945
7613762,7/13/2023,5,3,China,159,184.32,0.107,670.98,1188,29306.88,26171.04384,15842.75,9657.31384
7282741,7/9/2023,,4,Africa,195,128.67,0.053,2251.72,4875,25090.65,23760.84555,13563.54,7945.58555
4581525,11/28/2023,,2,APAC,130,71.63,0.06,2263.68,1837,9311.9,8753.186,5033.84,1455.666
2125017,6/3/2022,,4,,93,120.3,0.072,2701.56,2657,11187.9,10382.3712,6047.97,1632.8412
9730356,9/14/2022,2,4,Europe,120,124.23,0.089,1118.45,3040,14907.6,13580.8236,8058.77,4403.6036
7329496,1/23/2022,3,1,Middle East,100,61.1,0.128,1446.36,2660,6110,5327.92,3302.95,578.61
7928564,6/4/2022,,1,North America,30,70.95,0.202,1581.68,3487,2128.5,1698.543,1150.63,-1033.767
3158756,5/26/2023,4,1,,36,82.82,0.102,2185.86,4207,2981.52,2677.40496,1611.75,-1120.20504
5948225,7/21/2022,,2,Africa,120,54.51,0.146,2749.19,4132,6541.2,5586.1848,3536.05,-699.0552
7964825,9/16/2022,2,2,India,137,105.67,0.027,302.79,4614,14476.79,14085.91667,7825.88,5957.24667
7142899,1/21/2021,5,2,North America,182,97.55,0.102,245.13,2756,17754.1,15943.1818,9597.54,6100.5118
5743593,2/27/2021,4,4,Middle East,147,50.68,0.047,569.16,2956,7449.96,7099.81188,4027.31,2503.34188
8520707,8/3/2022,5,4,Middle East,31,26.48,0.239,1595.42,2372,820.88,624.68968,443.75,-1414.48032
9103618,12/19/2023,1,2,APAC,194,168.49,0.247,2964.65,2664,32687.06,24613.35618,17670.02,3978.68618
2029930,12/7/2021,,4,,147,192.98,0.071,1124.95,4981,28368.06,26353.92774,15335.24,9893.73774
6948340,12/10/2023,2,3,APAC,193,153.27,0.044,2860.43,4079,29581.11,28279.54116,15991,9428.11116
5183966,5/11/2023,5,2,APAC,139,25.83,0.137,1845.61,1836,3590.37,3098.48931,1940.89,-688.01069
1410780,10/13/2023,5,1,India,165,199.78,0.169,456.16,1183,32963.7,27392.8347,17819.56,9117.1147
7436489,1/22/2023,6,3,North America,50,150.65,0.056,2911.47,3395,7532.5,7110.68,4071.93,127.28
3673782,6/24/2021,2,3,Latin America,173,126.26,0.203,2235.95,2328,21842.98,17408.85506,11807.91,3364.99506
4998728,12/8/2023,7,3,North America,153,196.2,0.181,564.67,1236,30018.6,24585.2334,16227.5,7793.0634
2201581,9/13/2021,4,2,Africa,76,90.98,0.072,2143.81,1036,6914.48,6416.63744,3737.84,534.98744
6860860,9/8/2021,7,4,China,186,150.62,0.061,166.25,2628,28015.32,26306.38548,15144.56,10995.57548
5066040,6/7/2021,4,3,North America,185,130.01,0.201,2230.92,4217,24051.85,19217.42815,13001.98,3984.52815
5358641,4/5/2021,3,1,India,155,33.03,0.075,2947.32,1146,5119.65,4735.67625,2767.59,-979.23375
9739421,11/9/2021,,2,India,173,160.88,0.019,2126.04,4137,27832.24,27303.42744,15045.59,10131.79744
1773247,3/1/2023,,3,Middle East,117,151.57,0.004,78.14,4611,17733.69,17662.75524,9586.5,7998.11524
8258354,3/1/2022,3,2,Latin America,136,35.38,0.163,320.02,4576,4811.68,4027.37616,2601.1,1106.25616
2792273,4/2/2022,5,3,China,57,51.03,0.009,601.61,3538,2908.71,2882.53161,1572.39,708.53161
7923711,10/6/2022,,4,Middle East,59,67.49,0.069,1452.2,2284,3981.91,3707.15821,2152.55,102.40821
7046141,8/6/2023,2,4,Latin America,133,73.62,0.197,839.71,3689,9791.46,7862.54238,5293.08,1729.75238
3495800,6/19/2022,2,3,Middle East,182,185.26,0.127,2596.86,4364,33717.32,29435.22036,18226.95,8611.41036
1795246,9/2/2023,2,2,Middle East,140,16.24,0.066,131.6,1880,2273.6,2123.5424,1229.07,762.8724
5290413,6/22/2022,7,4,India,163,17.38,0.052,129.22,2676,2832.94,2685.62712,1531.43,1024.97712
8993002,5/23/2022,3,4,Latin America,90,48.73,0.113,1814.3,3120,4385.7,3890.1159,2370.83,-295.0141
5722559,4/4/2022,4,1,Europe,157,134.45,0.229,776.17,2349,21108.65,16274.76915,11410.94,4087.65915
3128981,6/27/2022,,1,North America,145,135.07,0.248,1671.43,4041,19585.15,14728.0328,10587.37,2469.2328
1730859,5/22/2023,2,2,Latin America,191,16.03,0.008,210.16,4629,3061.73,3037.23616,1655.11,1171.96616
1242837,5/11/2022,,3,Latin America,28,66.17,0.128,530.25,2910,1852.76,1615.60672,1001.57,83.78672
8945882,10/6/2021,5,2,APAC,160,108.4,0.024,499.18,4836,17344,16927.744,9375.84,7052.724
5020019,9/4/2023,3,2,Middle East,23,91.04,0.223,1294.56,2721,2093.92,1626.97584,1131.93,-799.51416
4581114,8/22/2021,5,2,APAC,124,131.31,0.142,1783.84,3516,16282.44,13970.33352,8801.98,3384.51352
7006625,5/4/2022,5,3,India,163,123.49,0.055,2662.99,2039,20128.87,19021.78215,10881.29,5477.50215
5110022,12/19/2022,2,4,Africa,40,49.52,0.219,1070.85,1212,1980.8,1547.0048,1070.78,-594.6252
3576003,12/4/2021,3,4,,144,15.7,0.145,1403.95,3195,2260.8,1932.984,1222.15,-693.116
1074783,5/17/2021,4,1,APAC,43,97.85,0.017,2778.89,3002,4207.55,4136.02165,2274.52,-917.38835
4138101,3/21/2023,5,4,Latin America,75,38.25,0.056,2447.21,2756,2868.75,2708.1,1550.79,-1289.9
8429803,12/16/2021,4,3,India,178,118.27,0.226,2566.18,4639,21052.06,16294.29444,11380.35,2347.76444
4074200,2/26/2023,,4,Africa,25,149.7,0.033,2336.94,2159,3742.5,3618.9975,2023.13,-741.0725
4780630,8/4/2023,,3,Latin America,116,44.19,0.184,1945.7,2243,5126.04,4182.84864,2771.04,-533.89136
7707839,3/13/2023,2,3,Latin America,138,167.61,0.144,2808.53,4431,23130.18,19799.43408,12503.74,4487.16408
6219343,6/13/2022,5,4,APAC,159,51.42,0.016,1515.56,3745,8175.78,8044.96752,4419.67,2109.73752
2136075,12/27/2021,3,1,,59,8.57,0.066,173,3825,505.63,472.25842,273.33,25.92842
1785789,10/11/2022,1,4,North America,132,38.95,0.125,2015.27,2647,5141.4,4498.725,2779.35,-295.895
6662458,10/26/2023,7,4,Latin America,159,164.16,0.136,1411.55,3759,26101.44,22551.64416,14109.95,7030.14416
4356483,9/17/2021,6,2,China,97,106.3,0.005,2715.86,1228,10311.1,10259.5445,5573.99,1969.6945
6277975,3/12/2021,1,1,Middle East,6,89.68,0.05,2775.1,4761,538.08,511.176,290.88,-2554.804
7856250,7/17/2022,3,4,Africa,52,16.06,0.092,2818.62,2074,835.12,758.28896,451.45,-2511.78104
2675919,10/27/2021,6,4,Africa,72,134.34,0.111,1025.8,2076,9672.48,8598.83472,5228.76,2344.27472
9257690,12/1/2023,5,4,China,35,121.79,0.24,2492.1,4855,4262.65,3239.614,2304.31,-1556.796
2804919,5/24/2022,,2,APAC,193,16.98,0.075,822.97,2571,3277.14,3031.3545,1771.56,436.8245
1308888,3/10/2023,3,1,North America,190,50.21,0.222,2325.49,1701,9539.9,7422.0422,5157.09,-60.5378
3865818,12/16/2023,4,2,Europe,12,17.38,0.243,2499.06,3995,208.56,157.87992,112.74,-2453.92008
6313196,7/27/2022,,2,Africa,5,123.67,0.037,1420.47,1262,618.35,595.47105,334.27,-1159.26895
5545104,10/13/2021,5,3,Middle East,45,46.06,0.112,1136.06,1243,2072.7,1840.5576,1120.46,-415.9624
5015093,12/27/2022,3,2,North America,105,109.23,0.073,2888.45,2751,11469.15,10631.90205,6200.01,1543.44205
1943417,10/30/2022,7,1,Europe,182,194.14,0.082,1380.79,4471,35333.48,32436.13464,19100.62,11954.72464
9807412,4/22/2021,,2,India,35,88.17,0.22,1717.37,1555,3085.95,2407.041,1668.21,-978.539
8250315,5/16/2022,4,2,China,181,196.56,0.244,2441.3,4727,35577.36,26896.48416,19232.46,5222.72416
7842854,10/13/2022,5,2,Africa,46,141.78,0.082,807.78,1197,6521.88,5987.08584,3525.61,1653.69584
3499583,1/8/2023,2,4,Middle East,173,19.57,0.028,1599.23,1151,3385.61,3290.81292,1830.2,-138.61708
3742945,2/28/2021,4,4,China,39,139.92,0.014,2745.27,1170,5456.88,5380.48368,2949.89,-314.67632
4541627,11/23/2023,,3,,57,156.54,0.087,1882.67,4320,8922.78,8146.49814,4823.49,1440.33814
2199378,2/11/2023,6,2,China,93,138.6,0.198,923.95,2867,12889.8,10337.6196,6967.99,2445.6796
5550716,11/6/2021,6,1,Africa,42,116.16,0.019,1448.8,4974,4878.72,4786.02432,2637.35,699.87432
8967731,2/12/2023,1,2,China,124,158.48,0.103,284.18,3588,19651.52,17627.41344,10623.25,6719.98344
8146757,4/18/2022,2,1,China,118,187.8,0.075,1376.44,1624,22160.4,20498.37,11979.5,7142.43
9327310,5/8/2023,4,3,Middle East,17,196.63,0.224,977.81,4920,3342.71,2593.94296,1807.01,-190.87704
3938192,2/6/2022,3,3,China,44,141.67,0.18,1349.81,4473,6233.48,5111.4536,3369.7,391.9436
5761113,3/19/2022,2,4,North America,103,92.85,0.046,2096.38,3861,9563.55,9123.6267,5169.88,1857.3667
2213800,7/12/2022,7,2,Latin America,108,145.94,0.206,1552.73,4062,15761.52,12514.64688,8520.38,2441.53688
6713779,1/20/2022,6,3,,98,63.98,0.089,848.66,4341,6270.04,5712.00644,3389.47,1473.87644
4049618,8/27/2022,,1,APAC,71,47.88,0.089,1854.84,1063,3399.48,3096.92628,1837.7,-595.61372
8717076,2/13/2022,3,1,APAC,11,96.04,0.239,1653.62,3986,1056.44,803.95084,571.09,-1420.75916
7686969,1/24/2023,7,1,China,158,19.83,0.127,2305.08,2618,3133.14,2735.23122,1693.72,-1263.56878
3434220,6/29/2021,3,3,China,38,74.05,0.238,1607.11,2255,2813.9,2144.1918,1521.14,-984.0582
1244550,12/8/2021,,3,Latin America,130,75.36,0.128,2223.67,2433,9796.8,8542.8096,5295.97,1023.1696
6846239,4/17/2023,3,3,APAC,164,188.28,0.106,390.37,1213,30877.92,27604.86048,16692.03,10522.46048
1050352,11/9/2022,4,2,China,134,45.04,0.172,2321.89,4524,6035.36,4997.27808,3262.6,-587.21192
1194138,10/23/2023,3,4,APAC,176,15.36,0.06,2710.06,3821,2703.36,2541.1584,1461.39,-1630.2916
5567112,6/13/2022,5,3,Africa,46,191.19,0.227,1763.06,3592,8794.74,6798.33402,4754.27,281.00402
8519516,4/14/2022,3,1,China,147,99.42,0.236,2024.31,4882,14614.74,11165.66136,7900.46,1240.89136
5934731,4/8/2022,4,3,India,39,153.24,0.165,2691.34,3638,5976.36,4990.2606,3230.71,-931.7894
7582915,4/28/2021,,2,Africa,195,191.75,0.082,151.82,3187,37391.25,34325.1675,20213.01,13960.3375
8541940,6/16/2022,1,4,Africa,119,29.4,0.241,482.5,3338,3498.6,2655.4374,1891.28,281.6574
3118689,5/14/2021,3,3,North America,4,111.48,0.223,2732.19,1628,445.92,346.47984,241.06,-2626.77016
1483409,5/6/2021,6,2,North America,191,26.87,0.178,1511.16,4785,5132.17,4218.64374,2774.36,-66.87626
2116343,2/21/2023,1,3,Latin America,96,23.14,0.172,508.2,4680,2221.44,1839.35232,1200.87,130.28232
5540133,2/27/2022,6,4,India,119,190.21,0.098,2966.21,4061,22634.99,20416.76098,12236.05,5214.50098
3540135,6/1/2021,1,3,Africa,1,188.26,0.01,357.73,4785,188.26,186.3774,101.77,-273.1226
3378220,5/23/2022,5,3,China,90,143.34,0.197,2088.66,4256,12900.6,10359.1818,6973.82,1296.7018
1205843,11/14/2023,,2,Latin America,177,20.1,0.045,1353.43,1516,3557.7,3397.6035,1923.23,120.9435
5945155,11/15/2022,1,2,China,164,90.85,0.229,848.89,2988,14899.4,11487.4374,8054.34,2584.2074
9278695,2/21/2021,,4,Africa,70,71,0.047,1790.09,3190,4970,4736.41,2686.69,259.63
8459789,3/12/2022,7,1,China,129,72.6,0.179,1148.88,1399,9365.4,7688.9934,5062.76,1477.3534
1820200,5/11/2023,6,1,North America,104,154.55,0.181,2720,1975,16073.2,13163.9508,8688.87,1755.0808
7427576,12/29/2022,3,3,Africa,64,20.46,0.112,2466.83,4501,1309.44,1162.78272,707.86,-2011.90728
7534909,7/27/2021,6,4,APAC,95,14.56,0.247,610.41,1078,1383.2,1041.5496,747.73,-316.5904
6075630,2/9/2021,1,2,Africa,43,179.14,0.205,677.73,1623,7703.02,6123.9009,4164.11,1282.0609
1560879,11/24/2021,7,4,APAC,115,9.27,0.232,2034.81,4140,1066.05,818.7264,576.29,-1792.3736
2317100,6/25/2023,6,2,Middle East,29,23.61,0.171,663.79,3939,684.69,567.60801,370.13,-466.31199
7792252,9/14/2023,3,4,India,18,47.32,0.052,1443.01,3567,851.76,807.46848,460.45,-1095.99152
8342723,2/10/2022,7,4,Middle East,159,6.94,0.213,609.94,2847,1103.46,868.42302,596.51,-338.02698
5607638,3/17/2022,5,3,Europe,156,165.14,0.067,1204.92,1021,25761.84,24035.79672,13926.37,8904.50672
6634015,7/14/2023,6,2,Middle East,131,100.38,0.195,2425.95,3684,13149.78,10585.5729,7108.53,1051.0929
4784202,9/15/2022,3,1,North America,145,55.66,0.133,1222.24,2231,8070.7,6997.2969,4362.87,1412.1869
2704270,4/2/2022,1,4,Latin America,45,135.15,0.128,1936.61,3887,6081.75,5303.286,3287.68,78.996
4286366,10/14/2022,6,4,Middle East,114,12.26,0.075,1780.73,3207,1397.64,1292.817,755.54,-1243.453
6916431,5/9/2022,4,1,Latin America,10,15.88,0.228,524.96,2139,158.8,122.5936,85.84,-488.2064
1736822,10/3/2021,4,2,Europe,174,79.82,0.214,1229.78,1554,13888.68,10916.50248,7507.96,2178.76248
5737613,3/11/2021,4,2,India,111,110.35,0.082,748.41,3678,12248.85,11244.4443,6621.5,3874.5343
8173687,11/23/2022,4,1,China,6,110.03,0.224,1869.05,3805,660.18,512.29968,356.88,-1713.63032
6050050,12/1/2021,6,4,India,156,46.46,0.122,1493.12,2995,7247.76,6363.53328,3918,952.41328
3781686,12/24/2021,4,4,Middle East,39,15.25,0.099,2682.75,3063,594.75,535.86975,321.51,-2468.39025
2212068,10/20/2021,2,1,Africa,98,20.1,0.244,1099.29,1896,1969.8,1489.1688,1064.84,-674.9612
7702782,4/17/2023,1,2,,72,78.59,0.115,1337.26,4324,5658.48,5007.7548,3058.87,611.6248
6747620,5/4/2022,3,3,Middle East,78,33.66,0.079,146.63,4862,2625.48,2418.06708,1419.29,852.14708
2404173,2/6/2022,1,2,Africa,134,33.29,0.175,2392.96,3255,4460.86,3680.2095,2411.46,-1124.2105
4632875,10/23/2023,,4,,16,179.76,0.179,2982.75,1700,2876.16,2361.32736,1554.8,-2176.22264
6467763,11/29/2023,,2,APAC,112,75.05,0.075,851.5,1100,8405.6,7775.18,4543.91,2379.77
2052212,3/28/2022,6,3,Europe,156,155.27,0.173,785.51,4166,24222.12,20031.69324,13094.03,6152.15324
1203080,5/3/2022,6,1,,83,180.42,0.07,187.39,3058,14974.86,13926.6198,8095.13,5644.0998
6456857,5/17/2021,7,2,Europe,102,16.23,0.089,751.39,3784,1655.46,1508.12406,894.91,-138.17594
3045148,3/5/2021,7,2,Europe,177,93.4,0.013,2368.57,1379,16531.8,16316.8866,8936.78,5011.5366
2855195,11/30/2023,1,2,Europe,91,69.17,0.204,1357.31,4059,6294.47,5010.39812,3402.67,250.41812
6985711,4/8/2023,1,4,China,29,90.16,0.172,758.57,1402,2614.64,2164.92192,1413.43,-7.07808
7734821,1/10/2021,5,4,China,45,141.97,0.123,1529.61,3978,6388.65,5602.84605,3453.59,619.64605
9455531,12/10/2022,6,1,APAC,47,5.42,0.158,1144.83,4357,254.74,214.49108,137.71,-1068.04892
3393136,9/1/2023,1,2,Africa,118,105.33,0.079,1351.82,1757,12428.94,11447.05374,6718.85,3376.38374
2746558,4/8/2023,3,3,Middle East,84,50.99,0.237,2942.33,4941,4283.16,3268.05108,2315.4,-1989.67892
5008327,3/27/2022,1,4,APAC,68,195.08,0.136,877.04,4574,13265.44,11461.34016,7171.05,3413.25016
2461716,10/1/2022,2,3,APAC,188,100.96,0.065,518.07,2751,18980.48,17746.7488,10260.49,6968.1888
7416972,1/22/2021,7,4,China,155,9.54,0.11,579.15,1678,1478.7,1316.043,799.36,-62.467
2942115,5/15/2022,3,1,China,1,6.15,0.196,1898.17,2377,6.15,4.9446,3.32,-1896.5454
7213157,11/23/2023,7,3,India,45,166.7,0.079,2394.93,4502,7501.5,6908.8815,4055.17,458.7815
2847055,7/9/2023,2,3,Europe,167,58.86,0.147,88.21,1316,9829.62,8384.66586,5313.71,2982.74586
2272052,12/17/2022,3,3,,188,75.45,0.187,291.81,2696,14184.6,11532.0798,7667.93,3572.3398
5745480,7/20/2023,2,1,North America,85,155.08,0.181,1659.36,2363,13181.8,10795.8942,7125.84,2010.6942
7643778,7/31/2023,4,1,Middle East,45,32.36,0.239,1172.16,2194,1456.2,1108.1682,787.19,-851.1818
8608492,3/23/2023,4,1,North America,41,84.65,0.225,1242.27,4526,3470.65,2689.75375,1876.17,-428.68625
7519206,5/2/2023,5,1,Europe,125,48.37,0.14,321.73,4464,6046.25,5199.775,3268.49,1609.555
2992075,5/30/2021,,4,Africa,144,137.63,0.1,2473.75,3520,19818.72,17836.848,10713.63,4649.468
1077469,1/17/2023,1,2,Latin America,60,197.84,0.009,2273.76,1142,11870.4,11763.5664,6416.92,3072.8864
4006560,12/17/2022,7,1,Latin America,131,101.74,0.023,2123.56,4208,13327.94,13021.39738,7204.84,3692.99738
5064329,5/25/2023,4,3,Europe,101,108.55,0.238,1344.83,2006,10963.55,8354.2251,5926.69,1082.7051
8340446,1/3/2022,6,3,India,92,164.78,0.119,84.34,3301,15159.76,13355.74856,8195.08,5076.32856
7554924,11/15/2021,7,1,Europe,143,35.64,0.051,1528.28,4293,5096.52,4836.59748,2755.08,553.23748
7096513,1/19/2021,1,3,Europe,56,50.94,0.207,1423.39,2345,2852.64,2262.14352,1542.08,-703.32648
2107332,11/7/2022,3,1,APAC,97,66.11,0.144,2201.24,1272,6412.67,5489.24552,3466.57,-178.56448
7692469,9/21/2023,4,3,Europe,139,120.1,0.089,2809.11,4402,16693.9,15208.1429,9024.41,3374.6229
4396768,6/3/2023,4,4,China,79,159.34,0.197,1126.38,2049,12587.86,10108.05158,6804.76,2176.91158
9481656,7/9/2021,3,2,Latin America,24,102.46,0.062,881.19,4862,2459.04,2306.57952,1329.31,96.07952
3581004,12/31/2022,1,4,Middle East,180,72.44,0.076,1276.56,3606,13039.2,12048.2208,7048.75,3722.9108
1145347,8/5/2023,1,4,,103,23.91,0.188,531.12,3781,2462.73,1999.73676,1331.31,137.30676
7560365,10/6/2021,2,4,Middle East,90,172.93,0.162,1262.43,3600,15563.7,13042.3806,8413.45,3366.5006
2745121,3/19/2023,3,4,China,92,74.02,0.058,2221.51,1190,6809.84,6414.86928,3681.27,512.08928
6590372,7/10/2022,6,3,North America,47,186.54,0.082,755.33,2550,8767.38,8048.45484,4739.48,2553.64484
8930852,8/30/2022,4,4,China,20,181.75,0.011,1071.57,2633,3635,3595.015,1965.01,558.435
3197318,7/14/2021,7,4,North America,163,9.35,0.162,1663.65,4374,1524.05,1277.1539,823.87,-1210.3661
7993014,1/24/2023,,4,Europe,60,21.52,0.011,129.85,3333,1291.2,1276.9968,698,449.1468
9252925,11/30/2021,3,3,Middle East,175,132.03,0.097,1202,3805,23105.25,20864.04075,12490.27,7171.77075
8103117,4/10/2021,,3,China,130,192.79,0.18,316.6,1713,25062.7,20551.414,13548.43,6686.384
6087873,9/2/2022,,4,Africa,117,41.72,0.056,1107.45,4482,4881.24,4607.89056,2638.71,861.73056
9959180,8/10/2021,6,1,Latin America,23,158.49,0.07,2599.05,3378,3645.27,3390.1011,1970.57,-1179.5189
2390591,9/14/2021,7,1,Europe,83,73.43,0.139,2816.75,4521,6094.69,5247.52809,3294.68,-863.90191
4025363,9/22/2021,6,3,Africa,198,94.25,0.145,2823.86,2654,18661.5,15955.5825,10088.06,3043.6625
5891079,6/3/2022,3,3,Africa,139,134.76,0.096,2822.91,1797,18731.64,16933.40256,10125.98,3984.51256
8416695,6/2/2022,,1,Middle East,85,86.84,0.221,218.54,4473,7381.4,5750.1106,3990.25,1541.3206
7931463,1/9/2023,3,4,Middle East,151,93.12,0.2,2878.64,1913,14061.12,11248.896,7601.18,769.076
8956251,3/12/2021,6,4,APAC,179,25.07,0.152,1936.85,2246,4487.53,3805.42544,2425.88,-557.30456
7987781,7/5/2022,2,3,Middle East,14,29.93,0.083,2116.08,3121,419.02,384.24134,226.51,-1958.34866
3881230,11/13/2023,3,3,Latin America,56,112.45,0.137,1878.76,2365,6297.2,5434.4836,3404.15,151.5736
9721759,9/19/2023,3,2,Europe,93,112.04,0.159,2880.11,1652,10419.72,8762.98452,5632.71,250.16452
1972909,1/31/2022,4,2,APAC,60,139.88,0.127,1530.76,4830,8392.8,7326.9144,4536.99,1259.1644
3658994,10/25/2022,3,1,APAC,140,113.82,0.202,1307.33,1785,15934.8,12715.9704,8614.06,2794.5804
7200256,4/24/2021,1,2,North America,58,136.79,0.087,476.35,2155,7933.82,7243.57766,4288.88,2478.34766
2762647,9/24/2022,7,1,APAC,183,157.52,0.131,2959.84,1711,28826.16,25049.93304,15582.88,6507.21304
9692128,10/23/2021,6,4,APAC,38,64.26,0.222,2495.28,1633,2441.88,1899.78264,1320.03,-1915.52736
1141419,5/7/2022,5,3,Latin America,40,9.88,0.174,125.08,1670,395.2,326.4352,213.64,-12.2848
3812059,10/26/2023,7,2,India,16,154.46,0.082,2318.14,4518,2471.36,2268.70848,1335.97,-1385.40152
6744300,10/12/2022,1,2,APAC,107,19.61,0.174,2176.88,3509,2098.27,1733.17102,1134.29,-1577.99898
8435180,1/18/2021,,4,Europe,147,24.39,0.018,1635.64,1515,3585.33,3520.79406,1938.16,-53.00594
2453173,1/1/2023,5,4,,167,30.24,0.2,818.26,1800,5050.08,4040.064,2729.98,491.824
1277784,2/2/2023,7,2,APAC,169,130.93,0.237,403.46,3511,22127.17,16883.03071,11961.54,4518.03071
3253842,10/19/2021,,1,North America,35,144.45,0.025,2847.89,3095,5055.75,4929.35625,2733.04,-651.57375
9685933,5/15/2022,3,2,Africa,110,18.89,0.224,2913,2899,2077.9,1612.4504,1123.27,-2423.8196
3919119,5/9/2021,,3,Middle East,179,81.73,0.054,976.81,3893,14629.67,13839.66782,7908.53,4954.32782
7776758,9/7/2022,,4,China,11,60.1,0.044,1778.4,3402,661.1,632.0116,357.38,-1503.7684
3064762,7/18/2022,2,4,APAC,167,176.6,0.232,2293.16,1690,29492.2,22650.0096,15942.93,4413.9196
7687732,3/16/2022,,2,India,87,43.54,0.01,2744.39,1950,3787.98,3750.1002,2047.71,-1041.9998
3869086,7/4/2022,,2,APAC,4,88.07,0.23,2102.8,3129,352.28,271.2556,190.44,-2021.9844
8262081,5/6/2023,3,4,Europe,28,100.44,0.032,1459.04,3887,2812.32,2722.32576,1520.29,-257.00424
1487785,1/9/2022,,4,India,154,142.72,0.15,2433.59,4193,21978.88,18682.048,11881.37,4367.088
2787622,11/20/2023,6,1,India,49,109.77,0.028,467.06,3074,5378.73,5228.12556,2907.64,1853.42556
4919430,4/29/2022,5,3,China,107,138.35,0.109,1861.25,1629,14803.45,13189.87395,8002.47,3326.15395
9960574,12/10/2023,5,1,APAC,27,105.32,0.15,666.5,4287,2843.64,2417.094,1537.22,213.374
4548720,9/30/2023,,4,North America,45,122.16,0.182,2860.01,2954,5497.2,4496.7096,2971.68,-1334.9804
2204398,2/20/2023,5,3,China,84,112.13,0.234,695.45,1067,9418.92,7214.89272,5091.69,1427.75272
6505584,2/6/2022,,4,APAC,35,152.22,0.146,2016.32,2898,5327.7,4549.8558,2880.06,-346.5242
3823258,7/5/2021,3,1,Latin America,153,185.46,0.248,2453.47,2564,28375.38,21338.28576,15339.2,3545.61576
8659923,9/2/2022,3,1,India,50,62.96,0.167,2064.6,4039,3148,2622.284,1701.75,-1144.066
1981568,4/1/2021,2,4,China,5,33.74,0.158,2976.26,4502,168.7,142.0454,91.2,-2925.4146
8696671,9/5/2022,,2,Middle East,170,168.85,0.049,2594.79,2275,28704.5,27297.9795,15517.12,9186.0695
9883905,6/26/2023,4,2,Africa,135,52.67,0.22,1593.51,3416,7110.45,5546.151,3843.78,108.861
2394923,3/31/2023,3,3,Middle East,124,137.86,0.218,1311.79,1896,17094.64,13368.00848,9241.04,2815.17848
7894656,7/9/2023,6,3,North America,24,191.2,0.023,2761.62,2575,4588.8,4483.2576,2480.62,-758.9824
1570101,10/5/2021,5,2,Latin America,198,43.53,0.212,2290.72,1707,8618.94,6791.72472,4659.24,-158.23528
5756593,10/22/2022,4,1,Latin America,11,193.17,0.243,1013.12,2688,2124.87,1608.52659,1148.67,-553.26341
8720621,3/12/2021,5,1,Europe,192,52.35,0.088,834.61,2634,10051.2,9166.6944,5433.49,2898.5944
